"no","artist_name","track_name","release_date","genre","lyrics","len","dating","violence","world/life","night/time","shake the audience","family/gospel","romantic","communication","obscene","music","movement/places","light/visual perceptions","family/spiritual","like/girls","sadness","feelings","danceability","loudness","acousticness","instrumentalness","valence","energy","topic","age"
"54330","dean martin","the money song","1950","jazz","need need shame funny funny funny money need stick like glue funny funny funny money confess money happiness poor doubt miserable spend wiser save miser want cuckoo funny funny funny money money shut sing sing like like want sing sing sure right need badly folks gladly need nut funny funny funny money frighten internal revenoooooooo funny funny funny money bird sing eat wind wing ideal live folks affirm suppose woman thing germs sanitary thank funny funny funny money mumble jumble need need need need want shame funny funny funny money need need stick like glue funny funny funny money money money funny funny funny","104","0.0006191950486701995","0.0006191950607237411","0.04272332300960309","0.0006191950560095974","0.11114394721580316","0.03153202439979913","0.0006191951153126302","0.14833518334110918","0.5100850896111383","0.10498530601966725","0.0006191950662592305","0.014609409677516328","0.0006191950545252386","0.0006191950688875842","0.0006191950508535221","0.0006191950486755686","0.6826600238275752","0.6196190036663846","0.9457830780954601","0.0","0.7238252267106347","0.2502268339111291","obscene","1.0"
"54332","dean martin","i don't care if the sun don't shine","1950","jazz","label vitamin like vitamin alright like vitamin vitamin doggone care shine lovin even time baby go go meet baby kiss kiss kiss kiss time kiss time like keep score care shine lovin even time baby kiss kiss kiss kiss time kiss time like keep score care shine lovin even time baby","51","0.16601856807899254","0.0011961722527536183","0.0011961722800731683","0.1980329927347479","0.001196172251814433","0.0011961722626449237","0.31861887600441974","0.0011961723185983807","0.0011961722709024336","0.0011961722926580388","0.0011961722815710468","0.1243001436075064","0.0011961722610685087","0.12303745973210514","0.0011961722774299136","0.05444172031683067","0.6447525181414493","0.6471040689177755","0.9307228220108656","0.0003340080971659919","0.8083264633140972","0.3152939311017521","romantic","1.0"
"54336","erroll garner","i don't know why (i just do)","1950","jazz","weep maverick nigga inadequate girl spend money teach better bitch woman excuse mouth foul lately champion live life toast good fuck negative guess competitive life true lesson damn bunch fake solitary spend time perish expect leverage believe evolution heaven fall catch lord open grate right sale soul bruh quickest situation change wrong route children today guidance leave supper fee knowledge ways want see niggas gossip body success appreciate iching real shit real discussion want resurrection judgment funny niggas change little money work know bless lord guide devil yeah scream need help flesh paris mind right fuck money soul hoe good swear haters want plot dare early worm catch grow shit nigga adolescence stand tall game jermone bettis basic kill shit need medic niggas want high jumpers knee feel like hundreds count grow pedestal capture moment go yeah typical fuck niggas cause mission bigger hurt know ones dirt ball shuttleworth take nigga drop come bench starter hood niggas play key erroll garner","161","0.0005211047579000856","0.08334571972955752","0.20046717222692","0.0005211047862956242","0.03543791702029312","0.06805159658382039","0.0005211047739447192","0.0005211047807956094","0.4551378589926024","0.000521104749724889","0.0005211047670101107","0.0005211047670064312","0.020634245264803095","0.01264684308272959","0.023198852018776833","0.055954721738824875","0.5147839272175891","0.298361664487347","0.9959839317107749","0.8765182186234818","0.16529266281945587","0.048919245525986386","obscene","1.0"
"54340","george shearing","i'll remember april","1950","jazz","shear quintet lovely lengthen even sigh goodbye walk remember content love lips warm spring afraid autumn sorrow remember dwindle glow ash flame live little forget lonely remember smile","28","0.0023923445035440066","0.0023923445217273304","0.27144784909857556","0.0023923445110342273","0.0023923445023501556","0.048427252433277945","0.32210104235261133","0.0023923445401861435","0.0023923444995650896","0.06904882006115319","0.0023923445528365637","0.1383484635486345","0.0023923445041061815","0.002392344554082055","0.11952609380934583","0.002392344512468872","0.6133434420015164","0.32653898418070404","0.9919678634215497","0.9068825910931173","0.598103874690849","0.11408644594305647","romantic","1.0"
"54342","doris day","here in my arms","1950","jazz","arm adorable deplorable lips kissable permissible share heart lonely hold arm adorable deplorable arm adorable kissable permissible share heart lonely hold arm adorable adorable deplorable","25","0.003759398496240689","0.0037593984967751706","0.0037593985578888676","0.003759398542419856","0.003759398496240689","0.003759398496240689","0.9323308261386188","0.0037593985045938937","0.003759398497057611","0.0037593985366041354","0.003759398496240689","0.0037593985079444866","0.003759398496240689","0.003759398498758476","0.003759399248102945","0.003759398496240689","0.25051445900574026","0.5437786836909981","0.9156625659262712","0.0","0.17044517724649624","0.1731473495468527","romantic","1.0"
"54344","vic damone","an affair to remember","1950","jazz","affair wondrous thing rejoice remember bear embrace tear time space affair flame burn eternity hand fervent prayer live share affair remember hand fervent prayer live share affair remember","28","0.0030959752471359276","0.0030959754476594654","0.678303855548831","0.0030959753601640804","0.0030959752524190236","0.003095975333335864","0.0030959756643053164","0.0030959753974325877","0.003095975295544212","0.00309597526068518","0.0030959753346563694","0.19081699252341247","0.08134354639464159","0.0030959752741686456","0.003095975655896798","0.003095975290726181","0.2624282465070941","0.632489808476271","0.8845380366847758","1.6700404858299598e-05","0.23433635614179718","0.3663465765897793","world/life","1.0"
"54345","george shearing","conception","1950","jazz","drink miserable miracle sink belly cherryfalls bouncin wall live dead night constant fight socialite tide darken room look gloom leave soon scar find scar grow know mean burst seam souled fuel ears leave fear know live fast smoke joke unrestrained come gonna feel pain piss drain week tire campaign interchangeable see see like trouble trouble free scar find scar grow know mean burst seam souled fuel ears leave fear know live fast scar find scar grow know mean burst seam souled fuel ears leave fear know live fast","88","0.0009398496569741933","0.3300063244513794","0.14243880314779844","0.0009398497122234937","0.0009398496263602362","0.0009398496377156377","0.0009398496375175156","0.25897061195211096","0.0009398496675859111","0.0009398496450968029","0.18453935628515125","0.0009398496766260118","0.05278836500268002","0.0009398497011053812","0.0009398496905929252","0.0009398498636868682","0.5970973681360339","0.3555623926364637","0.9849397439154056","0.9251012145748988","0.6125309150865622","0.16614012369555484","violence","1.0"
"54346","george shearing","september in the rain","1950","jazz","leave come tumble remember september rain go like die september rain word hear whisper raindrops play sweet refrain spring september september rain word hear whisper raindrops play sweet refrain spring september september rain september bring pain september rain","38","0.0020242915775036314","0.0020242916924312674","0.002024291583940894","0.0020242915083818988","0.002024291498240309","0.002024291511957099","0.002024291638089654","0.0020242915437281477","0.0020242916102380226","0.7166941773398079","0.0020242915506206403","0.002024291561831817","0.002024291518779388","0.0020242919872034736","0.07347910672399592","0.002024291631332776","0.5288638579010073","0.3134630669435684","0.9297188049385592","0.7267206477732793","0.5908903544929924","0.14211534934824788","music","1.0"
"54347","george shearing","pick yourself up","1950","jazz","pick deep breath dust start impossible chin grind pick dust start lose confidence slip grateful pleasant pick dust start work like soul inspire battle sick tire remember famous fall rise pick dust start work like soul inspire till battle sick tire remember famous fall rise deep breath pick dust start","50","0.0013157894772524317","0.448888514683926","0.0013157896411184963","0.001315789506617322","0.0013157894785094776","0.043817511569732806","0.00131578950354575","0.001315789512427134","0.0013157895476567272","0.0013157895193725575","0.2022760102968325","0.00131578955185897","0.001315789495614907","0.0013157896060967554","0.28528112059051425","0.0013157894767125756","0.6144265135925485","0.3241545522139322","0.9839357268430994","0.9281376518218624","0.7104286892003296","0.15612980105084362","violence","1.0"
"54348","doris day","oh me! oh my! oh you!","1950","jazz","care forever end world splendid care dear true lips eye blue handsome sweet simply lift feet","16","0.0037593985144691003","0.0037593986549154124","0.24917767643331198","0.0037593985199776084","0.0037593984965497776","0.0037593985358146606","0.3756278694037832","0.0037593988197508403","0.003759398528367942","0.08330115732784248","0.003759398738582345","0.23550231725542123","0.0037593986047675327","0.003759398593387085","0.0037593985761580576","0.0037593985216399202","0.7671396079280841","0.4815270620208702","0.6265056491020574","0.0","0.6547815333882935","0.151124639728488","romantic","1.0"
"54349","doris day","i know that you know","1950","jazz","know know choose lose wish know long hold arm time time twill soon goodbye time starlight hold tight little kiss nightynight know know choose lose wish know long hold arm time time twill soon goodbye time starlight hold tight little kiss nightynight","42","0.0014224751170390047","0.0014224751423196967","0.001422475216810436","0.28561236014417896","0.0014224751108368172","0.05710548435912502","0.34217622125766534","0.25718730064069467","0.001422475130970737","0.0014224751854967988","0.0014224751241922028","0.0014224751333784915","0.0014224751213266478","0.001422475127227152","0.0014224751933864092","0.0014224751095570423","0.6599155204158995","0.4876804348383457","0.8755018830340192","1.7510121457489878e-06","0.63520197856554","0.3202990924241077","romantic","1.0"
"54351","dean martin","muskrat ramble","1950","jazz","look shuffle shuffle ramble scramble head hustle bustle buzz happily wait station look train number sevenonine huff puff arrive time think arrive band dixieland gonna play muskrat ramble tune hear play ready parade come join throng feel beat ramble scramble muskrat song come ramble look shuffle shuffle look band parade look happiness go everybody celebrate look drummer entertain gang cling clang bang change dead alive band dixieland gonna hear play dixieland better reservation plan person night stand come folks come join throng feel beat shuffle scuffle muskrat song come ramble","90","0.06114001471503361","0.09675442264003713","0.08314821483488895","0.08866540377793325","0.022474450615712994","0.00111982084339363","0.001119820835488979","0.0011198209363543815","0.0011198209446548276","0.3153413868247035","0.0011198208983880594","0.0011198208537944096","0.0011198209945430947","0.16287551173708897","0.0011198208557210816","0.048613421673899995","0.5624390772230045","0.6223880214342485","0.9447790610231537","0.004716599190283401","0.8546990931574608","0.26023715655584034","music","1.0"
"54352","dean martin","that certain party","1950","jazz","naughty eye naughty eye certain certain party know mean certain party naughty eye turn nose cheek pretty clothe smarty love ways sure love ways certain party remember time vaudeville sure joke like stand head high better sing know know certain certain party forget forget certain party know forget smarty certain party babble hold hold sing shorthand speed better babble wiener schnitzel certain certain party babble hasenpfeffer certain party know forget smarty certain party certain party certain party","77","0.0011198208457693629","0.0011198208967032853","0.11175997984657403","0.0011198208717983003","0.0011198208309669653","0.0011198208438116552","0.11712493771830429","0.2181993342893545","0.4088012231442966","0.048070418307661185","0.0011198208776500788","0.04204198679880384","0.0011198208318536993","0.04056426969035861","0.001119820876231032","0.0011198208370001765","0.5353622874472004","0.629028536266441","0.8755018830340192","0.0","0.6455070074196207","0.2031783174809864","obscene","1.0"
"54356","dizzy gillespie","love me, pretty baby","1951","jazz","bring pretty roses bottle wine table ready baby dine buy candle stick candlelight glow write little note tell wish know baby hasn come quarter blue bluest blue bluest bluest blue blue blue bluest blue blue have date come minutes late greet kiss sigh sweet kiss goodbye wonder tire imagination have spree blue bluest blue bluest bluest blue blue blue bluest blue blue leak drip sink suddenly radio go blink fall apart rain rain heart like loon watch moon sit hop wait baby come soon","84","0.09592960481217436","0.0008628127984471943","0.0008628127876893944","0.06368970359522891","0.0008628127714390557","0.0008628130036511029","0.08082443108598977","0.0008628128285703143","0.000862812808621345","0.4162614266408152","0.1804161297600302","0.0768177157890042","0.0008628127800041198","0.0008628128490995296","0.07570723445884388","0.0008628127939055812","0.3306617567421208","0.5639053406148244","0.9748995731923427","0.5151821862348178","0.30131904369332235","0.0972691038999416","music","0.9857142857142858"
"54357","gerry mulligan","mulligan's too","1951","jazz","come bout quarter bring bring bring brothers bring sing song like jeru lovely people road sing song jeruvian mode pref rence rence write song like jeru kind tell write extend bridge romance haunt reverie come bout quarter come early late invite delight sing little song like jeru gather tale tell maybe maybe listen friend blowin away doin alright plain workin night listen movin coverin grind singin song lovin sound listen blow bird feather playin blue rhythm moment come warn cool tell story payin dues assist unexpected borning twas birth cool tell try tell listen come york reverie come bout quarter forget versify better start try write song jeru","108","0.06552718127332584","0.000711237588862409","0.00071123759361268","0.000711237618649101","0.0007112375585343409","0.013353178774837717","0.03721305401615234","0.18587269538483744","0.11708902156875052","0.4164831157487575","0.051275974131070164","0.0007112375985149035","0.01961527631357575","0.04006616499751482","0.0007112376024865213","0.0007112375616542186","0.45629806130185213","0.5320872753377944","0.5381521467391033","0.0007429149797570849","0.6774525968672711","0.37735793149896163","music","0.9857142857142858"
"54359","dean martin","i ran all the way home","1951","jazz","home tell sorry mean mean home hold arm dear want near cause moment close door hear know act blindly couldn good home hold arm dear want near cause moment close door hear know act blindly couldn good home forgive want","40","0.001422475142424259","0.0014224751424033722","0.0014224751603823603","0.0014224751289639926","0.001422475113287271","0.0014224751300346964","0.31955742341511884","0.35664729214475144","0.0014224751331781884","0.162960554019955","0.0014224751791607612","0.0014224751295373096","0.001422475108029738","0.0014224751159226804","0.0014224751709455098","0.05677554643265986","0.5234484999458465","0.5658282696202857","0.9347388903000907","3.097165991902834e-06","0.4332234130255565","0.09076239418087932","romantic","0.9857142857142858"
"54361","doris day","christmas story","1951","jazz","come little children come christmas tree windows christmas snow mistletoe christmas hear church bell ring hear choir sing silent night float holy night bring peace heart message come peace earth christmas christmas tree windows christmas snow mistletoe heart message come peace earth christmas christmas","44","0.07525078605454773","0.0018148820565380204","0.0018148820462210577","0.0018148822532510266","0.0018148820331302569","0.0395353673497744","0.0018148821089456987","0.0018148820410362082","0.0018148820472226805","0.31052784274529865","0.0018148820874517803","0.11697357123679056","0.3619259927537211","0.001814882034972206","0.07219297299082279","0.0018148820326680127","0.19852702263619626","0.5169089557213548","0.9849397439154056","2.732793522267207e-05","0.19517724649629017","0.18816283351391952","music","0.9857142857142858"
"54362","doris day","you're getting to be a habit with me","1951","jazz","kiss like drug get habit stay arm addict charm get habit think leave couldn supply need break away everyday regularly coffee clutch break free get habit","26","0.003095975309303608","0.0030959753137781852","0.0030959757291391986","0.003095975322604322","0.0030959757607632813","0.003095975276294562","0.10685170458245219","0.2825964503548084","0.0030959754601000995","0.0030959752398094535","0.0030959754067193127","0.0030959752518806057","0.06259230763958196","0.0697442536427522","0.4348716285538876","0.0030959753465782626","0.5689375067691976","0.4523754582980797","0.9588353000354418","1.214574898785425e-06","0.2693734542456719","0.03240221316221287","sadness","0.9857142857142858"
"54365","bing crosby","santa claus is comin' to town","1951","jazz","better watch better better pout tell santa comin make list check twice gonna naughty nice santa comin see sleep know awake know good good goodness sake better watch better better pout tell santa comin santa comin santa comin santa comin santa comin better watch better better pout tell santa comin make list check twice gonna naughty nice santa comin see sleep know awake know good good goodness sake better watch better better pout tell santa comin santa comin santa comin santa comin santa comin santa comin santa comin santa comin santa comin santa comin","94","0.0008223684304687451","0.0008223684637908599","0.0008223684398783061","0.05799722246588182","0.0008223684225705488","0.0008223684255905902","0.0008223684254697415","0.09562247963005609","0.74835166428165","0.0008223684262650248","0.0008223684399613217","0.0008223684908174314","0.0008223684218290945","0.0008223684837954574","0.0008223684944758101","0.0513629732590769","0.5440268601754575","0.6657692997974514","0.8102407733341099","0.0","0.9536273701566365","0.4244064479291044","obscene","0.9857142857142858"
"54366","dean martin","sailors' polka","1951","jazz","come play sailors polka navy blue girls polka sailor try true music moonlight navy know come play sailors polka navy blue band start aplaying fleet come sail hooraying good time begin gobs gobs miss wait shore gobs gobs kiss gobs long drop anchor hear music start pretty girl hanker sailor heart yeah band start aplaying dance begin fleet come sail come play sailors polka navy blue girls polka sailor try true music moonlight navy know come play sailors polka navy blue","81","0.08172792911147318","0.001031991784074189","0.001031991782547711","0.03475233156108068","0.021265126350958917","0.0010319917497043942","0.047602453864971625","0.08474097052677416","0.001031991861098505","0.3646932397015839","0.0010319917958922298","0.19381157017274833","0.001031991757890173","0.08330717699383758","0.043501087075494264","0.03531018855181087","0.7519766056536337","0.6566417967848627","0.8795179513232443","0.0","0.8413025556471557","0.38836928640814394","music","0.9857142857142858"
"54369","ray noble","love is the sweetest thing","1951","jazz","sweetest thing music sweetest thing earth bring happiness rything story strangest thing song bird wing shall hearts sweetly sing story heart desire fate send tale tire song greatest thing oldest latest thing fate bring story","35","0.001949317767472515","0.10788545103817335","0.0019493178932937245","0.0019493177561555775","0.0019493177463938182","0.0019493178039605723","0.0019493178393079713","0.24941430869829237","0.0019493177673231882","0.35919684446612143","0.0019493177672692227","0.07320056239211972","0.1123342928026293","0.001949317765320759","0.07262740937848382","0.0019493177760399195","0.2840896783277375","0.6565648796246442","0.9688754707585049","0.0","0.322959604286892","0.30928773751492533","music","0.9857142857142858"
"54370","stan kenton","yesterdays","1951","jazz","arm away arm thrill carres yesterday hungry heart hour gladness know past moment madness hold fast blind charm stardust arm goodbye","21","0.0030959752690362637","0.0030959755440762493","0.19840144495776113","0.0030959753105605273","0.0030959752880390426","0.0030959752535147616","0.5043464657150145","0.003095975516189649","0.003095975328639778","0.00309597527033711","0.003095975377974376","0.0030959753865275035","0.06191950458981163","0.0030959752571369558","0.18889295446521842","0.003095975240347473","0.4324704862991444","0.4165833397430965","0.9196786342154962","0.016295546558704452","0.5517312448474855","0.29427225354785846","romantic","0.9857142857142858"
"54380","dean martin","solitaire","1951","jazz","go spend lonely night deal card leave right queen hearts remind play solitaire game mean heart lose shuffle play solitaire romance element gamble lose play play game rule fool joker laugh play hand carelessly want share feel deal time away solitaire want share feel deal time away solitaire","48","0.001315789477340666","0.001315789517594409","0.0013157895574196783","0.10337578456432725","0.0013157894768705337","0.001315789476491396","0.03425266487253404","0.0013157895419969223","0.29520578564682376","0.001315789573338565","0.0013157895402091517","0.0013157895134948113","0.0013157895041487338","0.020555239246892145","0.4300092055795515","0.04919112342653787","0.2775912487815445","0.4896033638438068","0.9638553853969734","0.0054655870445344135","0.2951360263808739","0.11408644594305647","sadness","0.9857142857142858"
"54382","doris day","moonlight bay","1951","jazz","sail moonlight hear voice ring steal heart sing sweet song moonlight sail moonlight hear voice ring steal heart sing sweet song moonlight sail moonlight hear voice ring steal heart steal heart sing sweet song moonlight sail moonlight moonlight","38","0.001349527665564926","0.0013495276906978738","0.001349527665317255","0.001349527665317255","0.0013495276653347986","0.0013495276653263891","0.0013495277873033923","0.0013495276679391767","0.001349527673265837","0.4554387292796703","0.0013495276854179207","0.3150811749104446","0.0013495276676002892","0.0013495276740173323","0.20788765288839675","0.001349527665317255","0.31441568287663824","0.5001153757403276","0.9869477780600182","0.0006002024291497976","0.2765869744435284","0.04441460033586634","music","0.9857142857142858"
"54384","dean martin","if","1951","jazz","slave slave rule night star moon bright turn life world bow humbly plead friends crowd turn need rule earth life hadn right world bow humbly plead friends crowd turn need rule earth life hadn right","35","0.0020242915109013344","0.0020242915395702766","0.39100289005842054","0.08845273555237976","0.06932830370003326","0.002024291498160292","0.0020242915060010693","0.002024291650920921","0.0020242915795293526","0.0020242915475033136","0.002024291622705147","0.3609659426022382","0.061910046596381184","0.0020242915122730613","0.0020242915248538367","0.00202429150076309","0.19852702263619626","0.5378817014075841","0.9608433341800545","0.8755060728744939","0.12613355317394886","0.19617109162968852","world/life","0.9857142857142858"
"54385","thelonious monk","monk's mood","1951","jazz","blue blue till mood indigo feelin go stealin shoe sigh long blue mood indigo baby say goodbye evenin light lonely cause care poor fool bluer blue mood indigo blue blue till mood indigo feelin go stealin shoe sigh long blue","40","0.050398170876665614","0.0018148820522418398","0.001814882069934696","0.0018148821979190955","0.0018148820777879352","0.046152065887836255","0.18012268475373483","0.0018148822620181171","0.0018148821815005072","0.45480378289181156","0.0018148822302832435","0.0416399469427309","0.0018148820873897427","0.0018148820872005192","0.06767324145851948","0.13743152170176015","0.3750676919744395","0.586493346665641","0.9267067537216404","0.8188259109311742","0.14983511953833467","0.23921547900194676","music","0.9857142857142858"
"54389","the andrews sisters","winter wonderland","1951","jazz","sleigh bell ring listen snow glisten beautiful sight tonight walk winter wonderland go away bluebird stay sing song walk winter wonderland meadow build snowman pretend parson marry later conspire dream face unafraid plan walk winter wonderland meadow build snowman pretend circus clown lot mister snowman kid knock snow thrill nose get chill frolic play eskimo walk winter wonderland walk winter wonderland walk winter wonderland","64","0.001349527687927729","0.001349527784602356","0.0013495277479317438","0.04567418153569217","0.0013495276674696907","0.0013495276661588615","0.03172828150942919","0.001349527719592785","0.0013495277232639198","0.37500541740003773","0.23988917282265368","0.0013495277392637536","0.0013495277108517662","0.03364368031740163","0.2565154061797752","0.0013495277121050402","0.7703888227011806","0.5551624234033279","0.7981925684664344","0.0","0.7063066776586975","0.2181938014480532","music","0.9857142857142858"
