"no","artist_name","track_name","release_date","genre","lyrics","len","dating","violence","world/life","night/time","shake the audience","family/gospel","romantic","communication","obscene","music","movement/places","light/visual perceptions","family/spiritual","like/girls","sadness","feelings","danceability","loudness","acousticness","instrumentalness","valence","energy","topic","age"
"80981","chris biscuit","rhymes to kill","1990","hip hop","start begin list mean situation lacin mics recreation studio pacin need question work wastin time time rhyme dime vacay sttropez want make time real talk homie girl talk bond thinkin makin hit culture marry game mixtape altar fame need cost play sick team rain want rain know doin movin money grind hard listen get nothin cookin holla yeah yeah block tell know tell yeah pretty ladies hookin holla yeah yeah girls tell know tell yeah kill backwoods damn boogie bitch hood stand couch table bottle like yolo know motto model clean number sixes step freshest table bitch state state city city witness lebron witness niggas jump business niggas business come home venice poke bitch overseas drinkin eatin smokin enjoyin tradition trick pokin potent delicious know freezy buzz wanna miss know freezy rush wanna risk waitin curb say hear niggas wanna like wifey fuck like mistress gunners special mission city need piece biscuits come leavin little mami smokin sippin","158","0.0005482456493426543","0.000548245659525492","0.0005482456367192265","0.000548245653226582","0.0932989357133858","0.023268778491606676","0.0005482456193455056","0.1634375211354765","0.5101386832386922","0.000548245656439006","0.09007871235219561","0.0005482456359483971","0.0005482456331201753","0.046483220098777416","0.0005482456295704035","0.0005482456427318961","0.9296003465829092","0.5353434351203752","0.003442774540938294","0.02236842105263158","0.6372629843363561","0.5645509649550615","obscene","0.42857142857142855"
"80989","nice & smooth","hip hop junkies","1991","hip hop","funky funky rhyme funky style funky funky rhyme funky funky style funky rhyme funky funky style funky rhyme funky funky style rickety rocket favorite cartoon marriage honeymoon damn spoon love popeye goon ladies body flow send chill spine like eskimo backstage pass funky come kiss mistletoe nice life like fairy tale orca great whale know girl break scale tell tell clientele excel take little test pass fail brake need skin wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna funky funky rhyme funky funky style funky rhyme funky funky style funky funky rhyme funky funky style funky rhyme funky funky style outta call nice cause wasn late skin come block cause harder say nice girl name annazette annazette teacher sure gonna come say smooth fret twive keep tall dope step come hat nice girl say smooth skin cause begonia dress warm catch pneumonia rhyme stronger ammonia cubic zirconia nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna nice smooth funky hiphop junkies wanna","182","0.019637386660677283","0.0005847953719071732","0.0005847953943141892","0.0005847953481785868","0.0005847953598216993","0.0005847954321036525","0.03175356631813011","0.000584795367033592","0.4287995933389514","0.0005847953578367688","0.1352265168014005","0.00058479534203501","0.0005847953728793357","0.2722063418900636","0.0005847953523592294","0.0005847953234101271","0.9360987761291022","0.639079045201651","0.025902636448430168","0.000284412955465587","0.6290189612530914","0.42740954472251785","obscene","0.4142857142857143"
"80991","diamond & the psychotic neurotics","k.i.s.s. (keep it simple stupid)","1992","hip hop","go zulu nation wellsituated cause know hand stand firm wreck shit learn flow breath sould step leave style abstract form definite picture like play erisson nice like inflation yeah shoot gift radio station walk uptown dalmation hungry eat kennel ration good vibrations rockies appalachians skin nation budge menstration yeah swim ride saddle shoemaker hype slammin track rush proof pudding hush smirk lips audacity minutes warn skills possess capacity catch wreck like cassidy sleep moneygrip fry dead like hire word brothers start shake crate create hype plate rotate flavor cake yeah tick like timex reach climax blame boogie blame rhythm blame vibe smoke newports toked marlboro boogie proud cause borough fivesecond beat repeat spread triborough live lovely teriffic wicked like pickett come come friend live gonna live senior citizen shit come musical journey need ticket cause kick like pele heyday go butterball cousin head cause smart rolex absorb beat like kotex funky like word rhyme brain tick brothers bump tape shit hear year past year ring bell cashier go notty dreadlocks lose bet topic rocket pocket minutes change better stop gotta shout gman control peace","184","0.0005540166530144191","0.20280422449120442","0.08391540408096754","0.0005540166317836237","0.04241484313801572","0.0005540166229930549","0.01638906756518264","0.0005540166622868754","0.3439209610507664","0.05693612849786262","0.0005540166590139861","0.000554016639383994","0.049512620772209845","0.07995519724470783","0.0005540166683975822","0.03678561406322629","0.6620816635979638","0.6087224059687716","0.015360457189214046","0.0001720647773279352","0.8660346248969498","0.5485344487235236","obscene","0.4"
"80993","diamond & the psychotic neurotics","shut the ""*!*!"" up","1992","hip hop","shit shit hello baby hello shut shut shut fuck mother beat beat shut shut shut fuck mother shut shut shut fuck foot inside hahaha say moms look like yeeeow","29","0.042876211793953616","0.4186604580116195","0.0019493177496909065","0.0019493177448314824","0.001949317753047907","0.0019493177726662809","0.001949317756036133","0.0019493178408588475","0.3577254885698856","0.00194931774706702","0.0019493178727506993","0.0019493177570579648","0.15149807482306754","0.001949317923083835","0.0019493177816358542","0.001949317743059593","0.8949420556698798","0.6875881342460836","0.21787070067339426","6.94331983805668e-06","0.8083264633140972","0.788782192196593","violence","0.4"
"80994","diamond & the psychotic neurotics","lunchroom chatter","1992","hip hop","come snap everybody come everybody snap fuck shut nigga mother poor play monopoly ask nigga like like like excuse excuse comb hair excuse moms dumb throw floor miss shut nigga mother black fuck dark open eye think train come","39","0.04723391213455109","0.2232949592868679","0.0016977929077200422","0.001697792882901783","0.0016977930787504753","0.0016977929888309224","0.0016977929353232605","0.001697793072455812","0.5044382313921094","0.001697792919418872","0.0016977930154425218","0.001697793039325841","0.09991029052458728","0.06872711884753138","0.0016977929507503687","0.0016977933089282419","0.883028268168526","0.6209009563366921","0.2921679640240603","0.0","0.8134789777411376","0.6816717398981829","obscene","0.4"
"80995","diamond & the psychotic neurotics","last car on the 2 train","1992","hip hop","nigga breath smell like thousand shit wasn funny catch muthafucka mouse trap wasn funny breath smell funny stop talk lisp muthafucka talk lisp ears hear blurry shit blup blup blup snake muthafucka","32","0.002631578952271718","0.1994420774014121","0.0026315790040974214","0.002631578951535736","0.0026315789486605983","0.0026315789474563402","0.0026315789473688534","0.002631579176841247","0.7558210792135219","0.002631579123366199","0.0026315790987742503","0.0026315789889901245","0.0026315789492032627","0.0026315790733770408","0.00263157904212823","0.0026315789485301037","0.4627964908480451","0.6186190805835448","0.14056138610580934","0.0","0.9690849134377576","0.5325179324919858","obscene","0.4"
"80997","lighter shade of brown","intro","1992","hip hop","stroll ease beatin face place place wanna taste world good life society reality equal casualty dippin need trippin clippin tap cause boom steady hittin reminiscin bout days safe cruise days bite lose deserve static gonna tragic gotta dippin ride havin great time street bustin rhyme buggin girlies corner know treat like foreigner steady feelin vibe alright dippin ride ride ride ride ride ride ride ride ride ride ride late night dippin like like veteran street lounge seat stroll time keep skippin life hard cause trippin livin like come dippin neighborhood coolin homies lookin good pocket benjamins sittin like macks believe pump brake pump know talk bout think serve feel vibe bumpin hooride switch ride strip cruisin bout glance leave homey hayra homey whats hap night party goin sure women sure bring jeep cause girls whoa forget chillin shoot breeze come partner sittin stroll steady glidin right pull stop light check right cause get sweat fool black white roll straight spot bust leave hit steady feelin vibe alright dippin ride fade","170","0.0004965243529759556","0.0004965243518820852","0.08117082910980616","0.045814524411734635","0.01643883777162877","0.0004965243419987127","0.0004965243362493129","0.000496524358303548","0.4022284810189651","0.0004965243490100515","0.35180625818555816","0.0004965243733842218","0.0004965243428333703","0.06910659043148928","0.0004965243611025087","0.0004965244010524414","0.8451207624824002","0.510396636156193","0.051304268377779495","3.663967611336034e-05","0.8866446826051113","0.3543341894161258","obscene","0.4"
"80998","diamond & the psychotic neurotics","a view from the underground","1992","hip hop","yeah gangsta tire mother fuckin bullshit rappers gettin dope deal suck know sayin hell","14","0.005847953357640531","0.005847956016342254","0.005847953260650831","0.005847953637379198","0.12483232454461514","0.005847953476930335","0.0058479532517126676","0.005847953851040761","0.6646413545950709","0.00584795338450736","0.00584795351654482","0.005847953244481113","0.11695906429388762","0.005847953283281995","0.005847953348403323","0.00584795324589288","0.7292321022419582","0.5840063584852446","0.6224895808128322","0.00011437246963562753","0.48268755152514436","0.3152939311017521","obscene","0.4"
"80999","diamond & the psychotic neurotics","comments from big ""l"" and showbiz","1992","hip hop","muthafuckin know sayin real wickwack bullshit go peace correct rude bwoy showbiz showbiz like chop head anybody commercialize peace real come rewind","22","0.004385965833717954","0.0043859653427045855","0.0043859650166041975","0.004385964953448052","0.004385964938177038","0.004385964921481813","0.0043859649353421605","0.004385965386722195","0.5520497222328815","0.004385965019342331","0.004385965095268733","0.004385965054043505","0.17716865209887653","0.004385965199062132","0.004385964979752982","0.20060618290692656","0.5797682226795191","0.6470527908109631","0.42971830293002306","0.0","0.9690849134377576","0.49347767417761185","obscene","0.4"
"81000","kris kross","live and die for hip hop","1992","hip hop","check check devote life rockin mics gettin crowd lift pant backwards cause want different keep crease timepiece bertolucci house honey sportin gucci cuttin coochie girlfriend luxury swim macadocious sexy setter trend know make dividends millions people jump jump jump jump choose nigga step delete undefeated thang body rest chest fill smoke yolkin niggas collar follow cause dollars makin sense common money diamonds endangerin species woman like gee remorse steady smokin plenty grass brat commence baddest baby roll smoke high see know live things slang breakin mics destroyin crew yacht party daddy world chill real field work consist thuggish niggas sayin pistol life wouldn trade nothin better wakin wanna sportin boogie leather autograph bubble bath fivestar hotels click super everybody gettin mail safety face powder chowder real nigga figure rhyme like coke smoke effect infrared scope smackin actin tough tinactin fall hood increase brain stack end seventeens benz burner thigh niggas tell goin turnin want feel thang inside body game like gotti hittin hook shots like vlade niggas little liberace lady lover like lethal weapon glover nothin foolass crew","178","0.026654362443476503","0.0006049607247489255","0.12458762902710922","0.0006049606812286269","0.0006049606904003636","0.04101615856196347","0.021028639653291645","0.0006049607289142727","0.6026969734484212","0.0006049606834297253","0.000604960714826753","0.08787728954725396","0.0006049606938880316","0.0006049607247343442","0.0006049607520108821","0.000604960755741968","0.7606411783818912","0.5990821218880599","0.19979839337188088","0.0","0.8134789777411376","0.5715581908063595","obscene","0.4"
"81002","diamond & the psychotic neurotics","what you seek","1992","hip hop","holy mackerel alright check grab commence shit papes pock cause dipshit flip script like brando game cali break pimp pushin bush mean fake funk morgue home slice play ceelo dice wear hoodie store cause goodies treat beat jeep nikes feet everybody gather pay like want flip shit strictly matter cause sense bluff cook like stave stuff stay ball steal yeah like know shit seek brotha know flow know cause play trick hunt point search beat call shoot gift hit like gotta cause like shit elevate like escalator hold head test later come shuttin shit like hell bullshit save decide pursue career hiphop happen people assume recline boom like gamble play horse know boss yeah know chubby envious friends wonder hell blow fast slow turtle chick girdle sittin eatin bogey video start sweatin oldies life need live trife smooth butter like call phife calm collect cool respect things hectic antiseptic real hiphop head like bacon slab chicken kentucky brothers pocket cause stunt wanna","162","0.0005783690217760999","0.000578369037789873","0.057564587089454985","0.000578369009996577","0.036681077979396695","0.0005783690084525953","0.000578369031142797","0.10157203087478893","0.6469504062337373","0.0005783690646287152","0.07881555177414239","0.0005783690135972133","0.0005783690284812288","0.07089754859531272","0.0005783690226331538","0.0005783690048486018","0.7649734647460198","0.7035356254647078","0.08473803688557921","0.0","0.8114179719703214","0.7857790954031797","obscene","0.4"
"81003","diamond & the psychotic neurotics","step to me","1992","hip hop","everybody wait slip happen cause swift prop albuquerque like piece beef jerky yeah start deep sweep creep beef sweat cause vocals couldn pair bifocals soul gold role commercial worry cause easy feet grind lose edge homework jump ledge stop clock cause rap sloppy think pull like bandit brothers stand hell deal rhyme dope beat appeal vast majority yeah kick flavor waiver college straight comfort like sealy posturepedic sound profound beat baseball cause trick like hear rumor know true tell fuddy duddy think busy step word swing rhythm light turn green systems cause scene stand strong long sing song come everybody best keep secret title fit yeah steal quickness like grandpa quick grit comparison like command stand funk hiphop gonna shop dough like like start riffin jealousy motherfucker like smucker play like sucker cause flow best brothers twist lips suggest sleep cause fuck flinch cause leave stick knowledge inferior yeah record sell nigeria diggin crate like maniac song come reaction move head dope nuff say bring light leave dead stinkin like know knock motherfuckers picture selfesteem jeopardy step","177","0.00046992483404639183","0.18615267076256695","0.00046992482930153503","0.00046992487018639173","0.05355300075352515","0.00046992483327417273","0.0004699248577936136","0.12485646360404104","0.36668195841482754","0.0725710328368846","0.00046992483658402887","0.03337422255750301","0.0004699248346812658","0.061338689906369155","0.00046992484274777205","0.00046992482375020697","0.7465612476984729","0.7216111581160423","0.0688745671431397","3.4412955465587043e-06","0.6589035449299256","0.9299277414870214","obscene","0.4"
"81004","en vogue","hip hop lover","1992","hip hop","drop stop stop know comin free style club vogue country mile dope combat boot comin cutie pies know vogue cause jerkin dance stare laugh dance look pass dance thang night remember girlfriends break club minute step ask dance floor hittin strong know conversation little young leather combat sales wear clothe insideout mental funky step think cute hook come harder yeah head politely ask walk playng good minute blink eye sneak little kiss swing quick smack miss beat drop like drop stop stop baby drop stop stop","86","0.024722003982487094","0.0008628128051639492","0.0008628128449241583","0.0008628128073611371","0.017781298970160717","0.028851040665449763","0.020711092030766966","0.062153363523357985","0.3298421673702495","0.0008628128024180865","0.2146071867160037","0.11602764344775678","0.02725968089263613","0.00086281282960677","0.0008628128169841905","0.03743677000237782","0.8786959818043973","0.7177140219983078","0.004958840320120804","0.00017105263157894736","0.38582028029678483","0.8628585797674561","obscene","0.4"
"81005","diamond & the psychotic neurotics","best kept secret","1992","hip hop","like waterloo tell gonna like flab possess gift shoot like jammy girls panties grammy maybe chill like pope mope cause know shit dope like columbian fish scale prop like better cause brothers girl say small wanna upside head feel intimidate things say cause pay know take rest lay like popcorn butter aaaayo stutter fall track wack fact black best keep secret yeah shut fuck peep raise rapper try diss crush motherfucker write rhyme produce shit yeah fuck nope beat flip flavor niggas wanna cool cause know skills demonstrate ahem dapper shake hand flam like stunt lose cunt grand slam bunt base load ninth step plate cause know shit great walk street beat gotta cheese couple know throw little somethin troop funky bassline hype loop thousand record crib hustle people nonstop prop like know pass yeah best keep secret deadlier myers style embrace like pair pliers sweat cause pedigree word official like piece tissue ruff rugged stronger bounty york city bronx county learn best rest fess gettin book fillmore locate village kill skillet cease cause sharp crease be grease dread instead want kick step pick reap reap best keep secret","189","0.0004741583721122897","0.056335833943064746","0.00047415839280757056","0.00047415837611605824","0.03014130652784825","0.0004741584527251643","0.00047415837514559256","0.17709857457044603","0.4785872856285764","0.0004741583816737951","0.1468171642672883","0.0004741583870816575","0.0004741584232040332","0.06291184771864877","0.0004741584270277785","0.0004741583941574439","0.8711144806671721","0.6324385303694586","0.46285086631613087","0.0","0.9103462489694971","0.6746645140468851","obscene","0.4"
"81007","diamond & the psychotic neurotics","i went for mine","1992","hip hop","guess thousand scheme arrest guess cause young black intelligent relevant vision clear wear contact good lawyer short contract beat select highest scrutiny play mutiny cause destiny brothers testin hear best remember thing aiyo thing chicken wing yeah listen chitchat sweet kitkat beat jazzy crate need loop add flute come grab doublechecked loose end object song head movin good act sign album come say manm record waste time fact go go aiyo go go overcome hurdle like plan know break sweat move like xlax aiyo win breather cause acid lake placid like kangaroo jump gang show thang cause chump clock note cause rump grant grow project wear taylors chinese mock neck come long days go go past future better pass moët cream armaretto peace nice rest homies zulu nation foundation watchin lose space forget cause totally commit slammin joint prove point waste time word cause go know stop know cause drop go aiyo go sister house go showbiz lord finesse","159","0.0005482456469205726","0.0005482456579324228","0.16755737205483962","0.02696477957321059","0.01605384219880995","0.024090990455648748","0.0005482456582612909","0.08845058856468958","0.39982917442698157","0.06460554405848315","0.0730443519757696","0.01567940002740182","0.0005482456693739085","0.0005482456512620024","0.0005482456349820789","0.11878974578350433","0.6382540885952561","0.6775376253108735","0.013553226459062711","0.0","0.6990931574608409","0.7717646437005838","obscene","0.4"
"81008","lighter shade of brown","hip hop locos","1992","hip hop","locos bake like boston bean fartin vocals laxative shit pass like disapprove swing underground thing thing gotta come hard face switch ways versatile learn definition money sucka dissin scene hectic end start group today chart wrong prefer funk better real getter stand spotlight come bros throw locos hippity hippity locos hippity hippity locos song cause know go listen flow skills know tell check think flow rhyme excite write produce want respect cause static raise cause fight time begin get fist chin work pound pound hold come nothin come throwin like like spit game rush fill everybody gather round peep vocal know locos versatile learn definition switch ways versatile learn definition switch ways brothers help skills time deal intoxicate drink crew know fade years twelfth loco santa city give pride kick chill homies westside bear raise baby latin little latin friends think ways end stick cause flop swing thing rain like rain drop snap cause shop rock style hipper shade go friends foes close ughthe locos","165","0.02823184258901544","0.0005316321508588939","0.1920195890782171","0.0005316321316321601","0.0005316321239181311","0.03290004580454385","0.0005316321468108399","0.15831795257025486","0.4547708252319146","0.029398096550869352","0.061025125176197834","0.0005316321396151288","0.016810828090791666","0.000531632135144802","0.0005316321372997855","0.0005316321643378164","0.8137116863424673","0.7078429864369407","0.12951719831044006","0.0","0.6248969497114591","0.7747677404939973","obscene","0.4"
"81009","diamond & the psychotic neurotics","stunts, blunts, & hip hop","1992","hip hop","stunt best friend grin young boys ounce glass sit club carry front girl scheme skin stunt best friend subway rid benz eye contact lens sip moet drink heineken like dark like lightskinned play rooster play stunt best friend gotta blunt bambú want cents hawaiian bud yeah want doctor growth stunt smoke junk trooper young punk gotta blunt homeboy chillin stunt puff buddha cess skunk give kick like football punt money spunt trump boom spot bump listen thelonious monk gotta blunt hiphop legacy know future know past thank kool herc grandmaster flash afrika jam blast cold crush pass grand wizard hand fast fantastic leave cash busy crush hash treacherous surpass jeckyll hyde life fast fearless splash force party jazzy yeah smash funky neighborhood bash wasn cash legacy continue","127","0.0009569378063791638","0.0009569378881663282","0.08513243153678582","0.0009569378038960643","0.05523387167029064","0.0009569378104629224","0.0009569378266464966","0.081865066652022","0.3892049338091624","0.0009569378391000344","0.2331499310220977","0.047223408618089845","0.000956937889327071","0.06433192038278553","0.0009569378361610367","0.0009569378002791292","0.8158778295245316","0.747147655308566","0.25401531527642096","3.8360323886639675e-06","0.6784830997526793","0.6746645140468851","obscene","0.4"
