"no","artist_name","track_name","release_date","genre","lyrics","len","dating","violence","world/life","night/time","shake the audience","family/gospel","romantic","communication","obscene","music","movement/places","light/visual perceptions","family/spiritual","like/girls","sadness","feelings","danceability","loudness","acousticness","instrumentalness","valence","energy","topic","age"
"70370","elvis presley","blue suede shoes","1956","rock","money ready step blue suede shoe stay blue suede shoe knock step face slander place wanna uhuh shoe step blue suede shoe stay blue suede shoe walk burn house steal drink liquor fruit want uhuh shoe step blue suede shoe blue suede shoe yeah money ready step blue suede shoe blue suede shoe blue blue blue suede shoe blue blue blue suede shoe yeah blue blue blue suede shoe baby blue blue blue suede shoe blue suede shoe","78","0.01807978106159371","0.0008628128203798296","0.0008628127833779366","0.049945661568266624","0.033994981242429494","0.0008628127743946139","0.0008628127708046219","0.0008628127775569842","0.0008628128228068194","0.36557386699134253","0.41300485271123644","0.01936090612265735","0.0008628127701776378","0.0008628127848883375","0.0008628128110584242","0.0008628127696290577","0.5364453590382325","0.7166371817552495","0.6566261612712464","1.680161943319838e-06","0.9670239076669415","0.6606500623442894","music","0.9142857142857143"
"70371","elvis presley","blue moon","1956","rock","blue moon stand dream heart blue moon know hear say prayer care blue moon stand dream heart blue moon","19","0.0027700831354552625","0.0027700833411270294","0.002770083198692917","0.0027700831131332463","0.0027700831174775173","0.002770083155646831","0.002770083228595266","0.1465995531500102","0.0027700831179677033","0.30510958412271605","0.002770083205553438","0.35258820051832","0.0027700831283582737","0.0027700831167380893","0.15415141475319882","0.002770083105090996","0.38698147947579337","0.32889777709406964","0.9558232488185231","0.45445344129554655","0.23948887056883758","0.10007199424046076","music","0.9142857142857143"
"70374","elvis presley","love me","1956","rock","treat like fool treat mean cruel wring faithful heart tear apart darling lonely blue cry dear steal steal feel feel heart want heart beat close close darling lonely blue cry dear steal steal feel feel heart want heart beat close close darling lonely beggin knees yeah","46","0.0012239902610205323","0.0012239902384350312","0.001223990218814283","0.0012239902133612298","0.024953961128220844","0.0012239902499117043","0.24733098942640416","0.0012239902749202549","0.0012239902551817276","0.05058353743153885","0.0012239902243761382","0.0012239902293247568","0.0012239902102622097","0.001223990666703205","0.55038164163816","0.059739509319558175","0.48012563630455973","0.5825962105479066","0.9568272658908292","0.0","0.1508656224237428","0.11008231688517198","sadness","0.9142857142857143"
"70380","elvis presley","ready teddy","1956","rock","ready ready ready ready ready ready ready ready ready ready ready ready ready roll go corner pick sweetie roll baby apple cause flat cat dungaree dolls head sock ball joint jump cat go wild music send crazy style cause gonna kick shoe roll fade jeans grab roll baby pour steam shuffle leave shuffle right gonna roll till early early night cause","61","0.047083699988002624","0.001074113885140094","0.001074113869834949","0.3270465518812953","0.0010741138630752346","0.0010741138713634968","0.0010741138690671492","0.0010741138752936642","0.22361047887790864","0.0010741139972735689","0.13357817113371595","0.0010741138908393355","0.0010741140023057011","0.0010741138706640205","0.0010741139336953361","0.056751025284731624","0.5927650817719051","0.6848960336384381","0.5371481296667969","2.6923076923076923e-06","0.9659934047815333","0.8068007729570732","night/time","0.9142857142857143"
"70383","elvis presley","i'm counting on you","1956","rock","word know need guide hold hand count count dear come dear kind love know deeply feel things know completely count count dear come dear kind love know deeply feel things know completely count","33","0.053416280739905224","0.0018148820651320088","0.24110055357739615","0.0018148820485824626","0.0018148821531919555","0.001814882034680391","0.32639654386957156","0.28838782862551166","0.0018148820676494632","0.0018148820740190306","0.0018148820656105067","0.001814882059610386","0.0018148820457246498","0.0018148820992627982","0.0018148820630542108","0.06529044430034092","0.4703779919852703","0.5926723585365228","0.8975902586247577","0.0","0.5002061005770816","0.16313702690214146","romantic","0.9142857142857143"
"70385","gene vincent & his blue caps","i flipped","1956","rock","flippedflipped flippedaflipped flippedflipped flippedaflipped flippedflipped flippedaflipped flippedflipped flippedaflipped flip arollin real cool flippedflipped flippedaflipped flippedflipped flippedaflipped baby wander quarter aput right line say square join ratrace come beat rapid myohmy slowgirlslow acome gogirlgo slippedslipped slippedaslipped slippedslipped slippedaslipped slippedslipped slippedaslipped slippedslipped slippedaslipped slip calm swivel makin like jump slippedslipped slippedaslipped slippedslipped slippedaslipped blue cap","53","0.19704332041818826","0.0037593986217071738","0.0037593985067200654","0.14071628871622305","0.003759398574875728","0.0037593986255786004","0.0037593985407022835","0.0037593989060148744","0.3361437706865244","0.08503899186830015","0.0037593989884846606","0.0037593985602244265","0.003759398506950963","0.0037593987967586063","0.00375939879018221","0.00375939878393904","0.6057619408642911","0.675204471450914","0.2881518957348351","0.0","0.7475267930750206","0.6856758689560675","obscene","0.9142857142857143"
"70389","gene vincent & his blue caps","jezebel","1956","rock","jezebel devil bear pair horn jezebel fell jezebel jezebel pair eye promise paradise deceive grieve leavin blue jezebel devil plan torment jezebel pair eye promise paradise deceive grieve leavin blue jezebel devil plan torment night jezebel jezebel jezebel jezebel","39","0.0035087719502775155","0.3785388558842839","0.2306100192054146","0.0035087722449270438","0.003508771929824961","0.0035087719298433017","0.003508772051717384","0.0035087720241909026","0.0035087719833626694","0.1467342678410641","0.0035087720815912913","0.191485276338983","0.0035087727530500276","0.003508771967969055","0.003508772094200454","0.003508771929824961","0.5451099317664898","0.5734174294285055","0.13754933488889043","0.0","0.5939818631492167","0.42941160925146","violence","0.9142857142857143"
"70390","gene vincent & his blue caps","jumps, giggles and shouts","1956","rock","girl kid couldn tame boppin round pound jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump girl woman sure dizzy boppin juke machine craziest see jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump girl woman sure dizzy boppin juke machine craziest see jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump jump jump jump giggle shout jump giggle shout jump giggle shout jump giggle shout jump giggle shout","112","0.0007017544037039251","0.33947019633759085","0.0007017543986111465","0.0007017543859651828","0.0007017543859649957","0.0007017544062055401","0.027382172262133006","0.0007017544244776891","0.000701754412695056","0.0007017543954772701","0.07092308591260195","0.0007017543952482451","0.0007017544101487063","0.04745383340545339","0.0007017543897938938","0.0007017544097187629","0.5743528647243584","0.6671794477347895","0.14056138610580934","0.0","0.8650041220115416","0.7927863212544776","violence","0.9142857142857143"
"70392","bill haley & his comets","hot dog, buddy, buddy","1956","rock","cold codfish coal bless soul rock rock line time legs like rooster eye like frog hear music holler rock rock line time fourteen days fourteen fight fourteen lefts fourteen right rock rock line time dance night night live tomorrow gonna dance cause rock rock line time blue suede shoe nylon thread jaguar gonna knock dead cause rock rock line time money cept dime quarter stop think oughta cause rock rock line time","72","0.0009569378077314045","0.07856036330039302","0.0009569379266208541","0.338987232983465","0.0009569378045083501","0.0009569378035407958","0.0009569378089896605","0.0009569378411726812","0.1676531074222766","0.06825475916836768","0.0009569378727175803","0.04838926010301957","0.2437617115108504","0.0009569378755465428","0.0009569378222043946","0.0009569378017442994","0.6534170908697066","0.7107401994718354","0.2971880493855918","0.0","0.9495053586150041","0.8608565152385138","night/time","0.9142857142857143"
"70393","gene vincent & his blue caps","ain't she sweet","1956","rock","sweet walk street confidentially sweet nice look twice confidentially nice cast direction perfection repeat think kind neat confidentially sweet sweet walk street confidentially sweet nice look twice confidentially nice cast direction perfection repeat think kind neat confidentially sweet sweet walk street confidentially sweet confidentially sweet","45","0.0017543859710958624","0.0017543859914764183","0.001754385989994987","0.001754386006913316","0.0017543859649124653","0.0017543859721744685","0.30882793195180447","0.0017543861502757974","0.001754386042677131","0.0017543860036991724","0.12074129813033689","0.0017543859974499692","0.0017543860114417257","0.5423605938997242","0.0017543860562859955","0.0017543859649183835","0.6371710170042241","0.6110299207753249","0.7208832538988493","0.0","0.5960428689200329","0.3793599960279039","romantic","0.9142857142857143"
"70394","ray campi","the crossing","1957","rock","hand clutch life fast money come fast chronic chronic chronic roach ashtray presidential shit welcome campaign campaign campaign lifestyle damn thing change campaign welcome campaign lifestyle thing change mixtape better album come better sideline haters tolerate outcome runnerup type outrun whackass calm fuck fuck valium crank volume tell like head steady pass ounce come hood like obama sticker hood neighborhood watch nigga fall look watch nigga piss niggas like swastikas campaign beat liquor crate yell fuck state guess fate somebody shoot know shoot pray angels lord embrace swear streets hell pistol satan devilish things tell freak drop lower self esteem death opponents crown moment life livin rent gotta feelin lethal sip moesha buzz uppercut flow treat","116","0.0009074411140363033","0.11484947343473524","0.15583422474060474","0.000907441024550143","0.0009074410197647941","0.03484260398996203","0.0009074410447184061","0.000907441097611307","0.6304373002317024","0.0009074410350690609","0.0009074410487946015","0.031308691610559936","0.0009074410421614674","0.0009074410957550847","0.0009074410860389841","0.02093097226232109","0.67507852269035","0.514703997128426","0.3363447152055374","1.6497975708502025e-06","0.8351195383347074","0.6426314815838092","obscene","0.9"
"70395","ray campi","you can't catch me","1957","rock","school heat beat nigga cross like flippa korver flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter sportscenter like tiger come golf boss flex know mansion loft fast like dolphins play like texan trap margiella cleat cost shoot like play boston friday night fight night turn knock round latest injury list reserve list update loyal team stay get trade lebron people like go stay farm pump rush gonna catch stiff school heat beat nigga cross like flippa korver flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter crazy like strong like ram crossover like shoot like play play football play hoop catch like ginn stack money rumor thunder sooners trap madden user blue orange like play mets white green like play jet care winter time scale flex like like whip lamborghini like masi championship party school heat beat nigga cross like count flip mcfadden bitch catch think gretzky busy text schedule hectic week sportscenter sportscenter play days sportscenter sportscenter check stats turn sportscenter","187","0.0005425936106327063","0.0005425936501443782","0.048288021363974726","0.04505997830124717","0.0005425935978080548","0.0005425936015455497","0.0005425936059605606","0.0005425936291859284","0.664370445702515","0.05788029316341882","0.0005425936367699627","0.04606375539156434","0.0005425936191119672","0.05681543746254288","0.000542593617622185","0.0005425937076983744","0.8104624715693709","0.5662128554213778","0.30421616889173586","0.0","0.8237840065952184","0.722714062741499","obscene","0.9"
"70396","ray campi","i didn't mean to be mean","1957","rock","piss scratch nut high night ash blunt homies freestyling joke act night like number fraction cause smoke drink try catch buzz dirty women hold ball catcher act play daddy role smack buns sorry mean brash fuck catch tounge murder verse stash imma flatten come fuck plaque platinum catch smoke cheeba sippin brew crew lean like tower pisa kill rapper time like frieza stage probably fuck freeze smack ban probably fuck like twist camp make emcee teeth meet fuck pavement play show payment advance mother fuckers hold hand want whoop open offend yeah opinions fuck","94","0.0010526316300598824","0.0010526316541553146","0.0010526316064430456","0.0480227087367706","0.021433637587841756","0.02321441391879089","0.0521456318022416","0.001052631652084588","0.8017516667466095","0.001052631602604908","0.0010526316570635766","0.0010526316425262287","0.026973537458761104","0.0010526316520506685","0.0010526316168696379","0.0010526315832318797","0.6501678760966101","0.5228828551649872","0.6124494100897693","0.0","0.8196619950535862","0.4424250286895846","obscene","0.9"
"70397","ray campi","it ain't me","1957","rock","good people lighter burn burn burn darkness world dancin chance yeah rush learn learn learn conquer fear dancin standin world better feelin believin yeah world champion come come heyeyeyeyyeah come come heyeyeyeyyeah 听我的节奏 count 冠军我的手 还能战斗 這就是最高自曲 yeah 欢呼声世界会最先明白 汗水讓我們有一樣面孔 讓這节奏到我純粹自由 world 還有什麼能比相信自己更有 feel yeah world champion champion champion world 還有什麼能比相信自己更有 feel yeah world champion baby yeah champion whoa whoa whoa whoa whoa whoa champion come come champion","68","0.1427337410320239","0.0012239902494617307","0.33951516148248434","0.0012239902127932172","0.2804788400881546","0.0012239902099724625","0.001223990208078432","0.001223990229409106","0.0012239902520217083","0.0012239902152012903","0.0012239902162851418","0.12108907272187379","0.001223990391520172","0.00122399022416915","0.001223990221526524","0.09904732133587005","0.7303151738329904","0.5453170268953669","0.3744973639531767","0.00035627530364372467","0.7887469084913438","0.48246631926842953","world/life","0.9"
"70402","ray campi","give that love to me","1957","rock","spectacular charismatically teach calculus give lyrical step like goodies hood blood donate buck homeless niggas appreciate know sister damn self dominoes play dominoes uncle chino hill cancel shit like campbell latrell sprewell choice ironical inspiration vigorous amputation highly anticipation sinners paper chasin soft want beef better music body shake guard obligate sanctuaries illuminate light shin armor shit go farther best single single niggas typical secrets kill affairs breathe take heart fill commit better commit fuck overall hurt soul choice pound roll herbivores want crime pull slave victim fence hear silence stop police hear death wish fellow enemies make sure suffer shatter dream constipate fame personal issue back dream feel overly dedicate kobe throw ocean jaw ready attack like quarter triple double laugh team seriously nigga succeed laugh laugh check list like goal achieve time spend like money go bankrupt watch bleed pocket like dollar save week duty black shoot heat follow twitter niggas admire want like better require recheck reality admire go hard paint flatten tire","166","0.0006191950494248383","0.18817933283650978","0.000619195091712972","0.0006191950825320729","0.0006191950474198115","0.015601352183494337","0.000619195063435505","0.0006191950819249506","0.541874345781364","0.0006191950966396883","0.0006191950796977697","0.08485323631401795","0.0006191950809001579","0.0006191950950358881","0.07808384990195942","0.04617955446036669","0.6187587999566772","0.5522908494218393","0.2329309567579887","0.0020242914979757085","0.9505358615004121","0.4194012866067488","obscene","0.9"
"70405","ray campi","loretta","1957","rock","black cashmere head leather dirty white gold grill shin dirty sprite drop life crazy hoe bobbit typesyikes go plan want like macaroons lauduree spanish mami fendi bag break white widow ipad angels hell hole dig high trippin martenelli sippin weight gold match ball sack bape camp dodgers ball botero paint home black leave crime white lighter strut hard heel masterbate keihl bill bill bill hair mynx nail picture like kodak poloroid film inch steel nutsack veal thats baby goats cause motherfuk illest slit throat cause motherfuk realest hook black black black black black black black say black black black black black black black balmain cop swag nigga feel glow finna black black wear black year straight feel know nigga feel crown music freshener nigga bitch swag hefner leave niggas stretcher nigga rule bore lecture care business care family empathetic devil hell amnesty grow thirsty birthday like single feel hoe cause look like sinbad good cook good white bitch black swag white swag riri zip orange tictacs hoe clothe slowly force like black like watch roam like gobe know shoot condom trash like kobe hook black black black black black black black say black black black black black black black","199","0.012598792138814013","0.533780953188006","0.00045766592634538175","0.0004576659093148178","0.00045766590715475177","0.00045766593306386","0.0004576659097098712","0.0004576659495710765","0.26786856904920187","0.01782827573895516","0.0004576659350785642","0.04145194350183156","0.0004576659126493671","0.05601446966119091","0.0004576659218884949","0.05744097909785133","0.6090111556373877","0.5511370920185625","0.8564255586601995","2.4493927125506075e-06","0.754740313272877","0.3463259313003569","violence","0.9"
"70406","the everly brothers","when will i be loved","1957","rock","blue lie love turn push round love meet girl want break heart happen time cheat mistreat love meet girl want break heart happen time cheat mistreat love love love","29","0.002024291523044302","0.002024291557854161","0.0020242915649421396","0.0644710886178294","0.002024291498647037","0.0020242915008349504","0.3170977140785862","0.11833256254736511","0.002024291549274571","0.03578860091508932","0.06922838738868002","0.0020242916388150895","0.0020242915183905884","0.08443014549069876","0.1767606067957899","0.002024291499612625","0.5548575760857792","0.660846601543471","0.0890553102964963","0.0","0.8969497114591921","0.4844683837973717","romantic","0.9"
"70412","frankie laine","that ain't right","1957","rock","felt like sing blue think lose dear felt like cry night wrong right sing blue moon star longer shine dream go think leave felt like run away couldn stay sing blue felt like sing blue think lose dear felt like cry night wrong right sing blue moon star longer shine dream go think leave felt like run away couldn stay sing blue","62","0.0008354218910367948","0.0008354219057092993","0.0008354219149712282","0.06524176025504863","0.0008354218916748265","0.0008354219092947163","0.0008354220030619222","0.10021557462189715","0.000835421905196086","0.2626334026182768","0.0008354219160184201","0.16748326914438608","0.0008354218886665775","0.08651222071798279","0.30705328761324396","0.0008354219790245941","0.3772338351565038","0.610517139707202","0.7208832538988493","0.0","0.7310387469084912","0.37735793149896163","sadness","0.9"
"70415","the platters","don't forget","1957","rock","forget hello goodbye leave numb forget pay cost burn brightly regret lose forget know wonder pass place hold dear heart keep ask disappear forget start remember darling forget forget start remember darling forget forget forget forget","36","0.0015479876267653016","0.0015479876862740183","0.49891587227105966","0.0015479876370055004","0.0015479876190509325","0.0015479876205941763","0.2028201494837571","0.001547987735811442","0.0015479876615054644","0.0015479876388011175","0.0015479876752062954","0.001547987838278553","0.0015479877790258664","0.0015479876300466934","0.27349617556517064","0.001547987619230905","0.332827899924185","0.6349255185498551","0.8403612855032989","1.2854251012145747e-06","0.4373454245671888","0.2802578018452628","world/life","0.9"
"70416","the platters","o promise me","1957","rock","promise someday renew hollow flower grow sweet violets early spring come whisper thrill sing unspeakable promise promise","17","0.003759398855917962","0.003759398541186308","0.2854905377953793","0.0037593985115742363","0.003759398496241071","0.0037593989216766085","0.26225327465758996","0.0037593985499356575","0.00375939852352238","0.3921058100136088","0.003759398584576093","0.0037593985996411537","0.0037593985357548066","0.003759398500554522","0.0037593985997044763","0.0037593987861800128","0.22018845445683966","0.6218239622593134","0.8433733367202176","2.6417004048582996e-06","0.07234130255564715","0.18515973672050617","music","0.9"
"70417","the platters","time and tide","1957","rock","hesitate years vanish away time tide yesterday today lock heart hide walk forever time tide roll soon moments fly young life best season spring return reason miss thrill tender romance late time tide pass know happen young life best season spring return reason miss thrill tender romance late time tide pass know happen know happen","55","0.001169590648914966","0.0011695906775087011","0.3408379132734507","0.08052615935069808","0.0011695906476730095","0.0011695906472081602","0.11633042409056354","0.17692222644905373","0.0011695906856746664","0.06750366955824054","0.0011695907018497006","0.03342543206278202","0.04003533123362645","0.0011695906551390776","0.10931205927536497","0.0011695908371648607","0.41405826925159755","0.6694356844345306","0.7861443635987586","0.0","0.545548227535037","0.35233212488718363","world/life","0.9"
"70418","the platters","darktown strutter's ball","1957","rock","taxi better aready bout half past late wanna band start play remember aget twostep gonna dance shoe play jelly roll blue tomorrow night darktown strutter ball wanna joint start torockin tomorrow night darktown strutter ball better ready want joint start torockin remember aget twostep gonna dance shoe play jelly roll blue tomorrow night tomorrow night tomorrow night tomorrow night tomorrow night darktown strutter ball tomorrow night darktown strutter ball","69","0.0010526315802051726","0.0010526315842678095","0.11401971455884646","0.3159861984750243","0.0010526315790156146","0.0010526315799791496","0.0010526315852383151","0.0010526315945509344","0.32215162194143854","0.1059817293089744","0.001052631656736199","0.001052631751129976","0.0010526315789474662","0.0010526315826955635","0.001052631600525203","0.0010526315792168989","0.6090111556373877","0.7029715662897725","0.7620479538634076","3.046558704453441e-06","0.7464962901896124","0.4754590934171316","obscene","0.9"
"70421","frankie laine","rockin' chair","1957","rock","hours sittin rockin chair lookin somethin feelin right hours lyin lovin arm lookin sign little look hours time waitin operator phone line phone line phone line phone line hours burnin desire lay floor dress hours kissin keep givin little sign keep givin piece mind hours time waitin operator phone line phone line hours drivin smell skin know lose dimension hours drivin kiss dress hours hours thinkin lovin arm keep givin little sign keep givin piece mind hours present time talkin operator phone line phone line phone line phone line phone line","91","0.03347878032408605","0.021287693933647885","0.0006925207911195716","0.5166241099565957","0.000692520781872045","0.03949099938800089","0.052445102289927305","0.0006925208030717237","0.19878164120192346","0.0006925207966596132","0.12958142333138806","0.0006925208054445375","0.0006925207772936608","0.0006925208332780773","0.0006925208140864136","0.0006925207855604256","0.33607711469728163","0.582339820013845","0.6696783832112283","0.0","0.3796372629843364","0.33431354412670333","night/time","0.9"
"70424","elvis presley","i'll be home for christmas","1957","rock","home christmas plan snow mistletoe present tree christmas light lead home christmas dream","13","0.0058479532520228075","0.005847953384464944","0.17167071525129016","0.005847953257321052","0.00584795321637477","0.005847953267521995","0.005847953323010742","0.0058479533569731346","0.005847953348794674","0.37713381639844423","0.005847953390916414","0.3576282154835895","0.005847953389995335","0.00584795321637477","0.005847953266147679","0.005847953216615206","0.4649626340301094","0.4073789195702894","0.9909638463492434","0.1791497975708502","0.10758450123660346","0.031100871218400408","music","0.9"
