"no","artist_name","track_name","release_date","genre","lyrics","len","dating","violence","world/life","night/time","shake the audience","family/gospel","romantic","communication","obscene","music","movement/places","light/visual perceptions","family/spiritual","like/girls","sadness","feelings","danceability","loudness","acousticness","instrumentalness","valence","energy","topic","age"
"63259","the ethiopians","give me your love","1966","reggae","gonna baby tonight gonna squeeze tonight gonna hold tight darling sure tonight tonight say want babe alright say gonna tonight say gonna tonight say gonna want alright tonight gonna want alright tonight say gonna tonight say want tonight say gonna want tonight girl tonight say gonna want tonight girl tonight say want baby tonight baby tonight say want tonight say want","61","0.0842154485212476","0.0008628127750838572","0.000862812771328768","0.3076292383090939","0.0008628127850422906","0.0008628127887643956","0.04527712934889466","0.1732606194978015","0.000862812773091068","0.000862812774352321","0.00086281282362544","0.0008628127699985338","0.0008628127704665346","0.06547284690948861","0.000862812772222794","0.0008628127721746867","0.6339218022311276","0.5956977668384482","0.6857426563681289","8.076923076923076e-05","0.7763808738664468","0.28225986637420497","night/time","0.7714285714285715"
"63267","prince buster","dark street","1967","reggae","describe background describe trouble life story tell like time crime cop sick try catch nuthin happen cause slick juke backbreaker pose threat life slice like krueger lyric sharp like knife rhymin imitators know vengeance rappin ready contender boys oppose catch square break nose makin trouble right makin trouble hand command nation kuklux klan scar walk street get dark play sister tuffly makin trouble right makin trouble filas cloud say bust jack feet snatch string size right thing makin trouble right makin trouble break store window crime mind thoughts assumption word doin time scream freeze hand drop break steal jam block snatch emblem caddy makin trouble right makin trouble small timers slob cause steal cars homeboy rob store dollar snatch purse lady holler cop come door snatch right collar takin jail yoyo manmade hell steel bar prevail ghetto boys trouble makers cold common thugs tearin neighborhood drug makin trouble right makin trouble","151","0.0005847953576948287","0.17556858380523135","0.0005847953881216548","0.08844918060431602","0.0005847953272722422","0.014139858961001308","0.0005847953314257798","0.000584795369133997","0.3717574609189044","0.0005847953416397434","0.18917973634801144","0.0005847953744377301","0.14101766797568574","0.0005847953452545612","0.0005847953588247184","0.0005847953247666853","0.6848261670096395","0.7498141168628053","0.584336932065193","1.4271255060728744e-05","0.9113767518549051","0.5124972872025633","obscene","0.7571428571428571"
"63269","the paragons","dance with me","1967","reggae","save movie lifetime bring unauthorized save movie rejoice mind matter week distractions creativity movies deep clickbait week city movie delight deep fake clickbait stories click download right save go dance childish gambino candler road poem save unauthorized movie miss college years class screech cheesy lifetime high school sitcom controversy rape allegations pay dope thiessen steroids engel threesomes mind matter family matter distractions ipad hearthstone creativity ideas productivity city dame kill review gritty green screen style war letter media real urgency green nude alba film state tusk human centipede apatow zombie studio clerk depp coen brothers podcaster bang theory parsons deep account online hbogo hulu thank service fake news stories clickbait swat live stream play counter strike click download right smartphone download stitcher stream newest episodes subscribe itunes subscribe itunes enjoy review itunes subscribe youtube review itunes creative submit audio mashup want send","142","0.001119820833214518","0.12450541070135056","0.21782646732861907","0.052224590788434354","0.001119820835858456","0.0011198208715444955","0.0011198208358954539","0.001119820873312489","0.3815180340066906","0.0011198210324479111","0.10872676887845627","0.03886740998442871","0.0011198209778492283","0.0011198208390855086","0.0011198208864838615","0.043349199607506765","0.6469186613235136","0.6602569033151295","0.0445773539933273","0.006912955465587045","0.7114591920857378","0.4834673515329006","obscene","0.7571428571428571"
"63274","prince buster","oh love (live)","1967","reggae","late tell listen ambition felon felonies fell fell knees pray niggas sleepin sneak dissin wishin nigga bitchin trippin hittin mixin makin heat beat kitchen beat kickin flippin sheet deep dickin beat switchin floatin like stingin like butterfly paradox anthropod movin like samurai lookin camera hidin neva afraid face pretty texas reppin mecca texans know drink strong drink strong fade turn pour till think ratchet dumb dumb roll letlet roll letletlet roll letletlet roll nuance crew problem know musical geniuses royalty cling know mean live dream like inception exceptional incredible breath miracle puttin fear souls hoe fall brawl undefeated palm dawg killin niggas niggas pillow soft pillow talkin boss bossin chef curry niggas know saucin whippin independent mini rent livin like goddam nigga nigga mission neva switchin bitchin city shoulder haytion entertainment better know takin prophet stop imma drop know tree smoke yeah drink pour yeah enemies live roll win drink strong drink strong fade turn pour till think ratchet dumb dumb roll letlet roll letletlet roll letletlet roll","168","0.0006265664280334441","0.0006265664614366104","0.05411750078189246","0.0006265664333481365","0.026525547833117898","0.00062656644120608","0.0006265664493605518","0.08645580378108439","0.35380019777942057","0.000626566432887507","0.12783910500767276","0.0006265664590014571","0.0006265664563059925","0.0006265664769286071","0.1584374129291312","0.0006265664789382802","0.6913245965558323","0.5787759915903904","0.35742907372396965","0.014676113360323888","0.8917971970321517","0.44743019001194023","obscene","0.7571428571428571"
"63275","john holt","mercy, mercy, mercy","1967","reggae","ready brother unite unite christmas time little list favorite things count begin celebrate christmas time christmas christmas christmas christmas christmas christmas cause spend christmas christmas christmas christmas christmas christmas cause spend christmas time little list favorite things count begin celebrate christmas time christmas christmas christmas christmas christmas christmas cause spend christmas christmas christmas christmas christmas christmas cause spend need christmas christmas ones cause spend sweatin doin right","67","0.0016977928881131775","0.0016977928927758934","0.3196451546473077","0.28943588375951224","0.001697793065507148","0.0946428705166389","0.0016977928775297366","0.0016977929644053165","0.27080919706705936","0.0016977930372954226","0.0016977929110431526","0.0016977929004814833","0.0016977929425854624","0.0016977930762614667","0.001697792906836656","0.00169779287486229","0.4389689158453375","0.7283542291618593","0.38052146638701445","0.0","0.23021434460016485","0.461444641714536","world/life","0.7571428571428571"
"63276","ken parker","true, true, true","1967","reggae","gonna wander near home gonna little rain cool time true true true true true true good woman good woman good true true true true true true good woman good woman good true true true true true true","37","0.0014224751550108916","0.0014224751072903718","0.0014224751529153213","0.028239335042887167","0.001422475107885692","0.057474244145877464","0.6200433137906823","0.0014224751406279638","0.001422475127160929","0.0014224753940305698","0.0014224751745333464","0.0014224751174288495","0.0014224751069364641","0.0014224751184401978","0.001422475119166438","0.16402385423867344","0.67507852269035","0.6365920570212547","0.9608433341800545","0.5334008097165992","0.8103874690849134","0.3813620605568461","romantic","0.7571428571428571"
"63280","prince buster","shanty town","1967","reggae","yeah niggas want yeah bitch want cause fuck whoop laugh know hand niggas like sumtin bitch like sumtin niggas like sumtin build shit grind break niggas stay shawty fuck promise clown tough pistol right pelvis rebellious hang hustlers felons buy jealous know bitch head bomb lick dawg bond nigga nigga word niggas like sumtin niggas like sumtin niggas like sumtin niggas like sumtin probably cause fuck pink robitussin know buss dude homie bust favor haters open door whore know feel like sleep floor know feel like walk store tell need drawers flashbacks past life thank cash right face pretty nice say half look laugh twice straight slice tell hype look like night bitch like sumtin bitch like sumtin bitch like sumtin bitch like sumtin","124","0.0005913660665766327","0.0005913660975764217","0.031194132794894875","0.020772798062943","0.032419498428555224","0.0005913660647669915","0.0005913660740732553","0.0804836855362284","0.5589231002163304","0.0005913660662966091","0.05173784336371329","0.0005913660812855606","0.0005913660638116393","0.19891258004272033","0.0005913660938192422","0.0005913661005497658","0.7974656124769848","0.5755454708612158","0.09116374614833953","0.7753036437246963","0.8773701566364386","0.3943754799949707","obscene","0.7571428571428571"
"63281","desmond dekker","sweet music","1967","reggae","sweet music sound freedom sweet music sound freedom time come cooperate time come live unity advice wise bear free stay free yeah sweet music sound freedom sweet music sound freedom","30","0.0019493178986433617","0.0019493177890737843","0.001949318154785488","0.11210019317605953","0.038986354775877904","0.0019493177403168724","0.06786894686266354","0.0019493177558983599","0.0019493177641766372","0.436151448569341","0.0019493177708114488","0.0019493177562736514","0.31760260750577407","0.0019493177389053144","0.0019493177741323677","0.001949317738798053","0.676161594281382","0.6733840986590774","0.6736944515004534","0.009746963562753036","0.8536685902720527","0.33231147959776114","music","0.7571428571428571"
"63282","the gaylads","i am free","1967","reggae","mordred dagonet nobles enter queen great trouble enter mador knight bring dead body cry treason treason queen take state accuse queen liege substance thine accusation murder sire murder foul treacherous knight murder foul treacherous body knight brother patrise thou knowest courteous knight steadfastness thee court strange relate circumstances twas banquet invite queen madam sitteth meat courtesy press partake fruit partake brother dead knight fall agony extreme mortal soul go lieth thou seest knight true saith foul damnable murder turn queen madam sayest thou accusation guin false foul innocent deed aside true thou seest dead knight witness justice thee hast thou defence offer guin lord queen damnable fore heaven innocent strange murder aside soul flame accord ancient laws guest die suspicious manner proof grievous intent present accuse condemn burn stake guin great heaven foul punishment foul crime knight justice trial sire accuse woman knight prove innocence body body accuser time death accomplish follow weight witness turn queen queen britain believe thee guiltless crime whereof thou accuse thou hast say free prove thine innocence body thou procurest knight assoil thee time appoint condemn thee take place public note burn death requireth guin great heaven","192","0.0008920606737231508","0.4108016643063648","0.069897223946541","0.023715324095701984","0.0008920606638181547","0.0513025854886222","0.04415923299263291","0.0008920607264760595","0.0008920606799628444","0.000892060708816367","0.0008920607298801242","0.0817261186425053","0.1855587001620214","0.12302648253441711","0.0008920607240219731","0.0008920608729458574","0.6783277374634463","0.49334666564110446","0.7861443635987586","0.8117408906882592","0.8340890354492992","0.33631560865564564","violence","0.7571428571428571"
"63284","alton ellis","let him try","1967","reggae","darling give try feel heart suffer cry give pride whosoever try word word suffer cry give pride whosoever try","19","0.003289473703892863","0.0032894738209022162","0.0032894739406317316","0.003289473687303745","0.0032894736845152667","0.003289473710717351","0.07837044280293824","0.0032894739068695437","0.0032894737233206328","0.003289473815630759","0.0032894737227606116","0.00328947370035739","0.003289473690220885","0.0032894737090104387","0.8657085033791528","0.0032894739395536157","0.5559406476768114","0.6562315719303642","0.7248993221880745","0.019736842105263157","0.7701978565539983","0.5014859322933809","sadness","0.7571428571428571"
"63285","the paragons","a silver bird","1967","reggae","fallow land plan grand bring prime silver flame come silver flame time sylphlike view mirage paragon beauty land leal sky divine constant glare give heir brightest grand design memories time begin hold perennial plan kestrel ship hull happen wealth ideas inspirit worlds essence pacific mesmerize boundless alliance await vagaries strain effect time cease leave direct sow wind reap whirlwind mount high horse discover force blueprint genuine world gods mesmerize boundless alliance await brightest grand design spirit flow come know late throw away beauty hear ring gaia voice fade things turn concern mere child play stony cold stairway happen take chin overcast line linger sound slope fly stroke genius entomb current time sense reason rhyme forever go dismay grand design fade world seethe rage build cage reach soon time manmade moon strong change force rearrange heaven earth ring rebirth wits doubt go follow line life grand design","146","0.0007209805582905031","0.0007209805763878128","0.33562127920374435","0.08704885901351747","0.0007209805348626244","0.000720980537488447","0.0007209805958739395","0.0007209805760084998","0.0007209805710464972","0.1349066506753285","0.060296089871546665","0.31111626681188825","0.061638107078527606","0.0007209805405379452","0.0007209805990606152","0.0007209806119534451","0.8104624715693709","0.6852806194395302","0.5552204369683102","0.02388663967611336","0.8897361912613355","0.48046425473948723","world/life","0.7571428571428571"
"63294","desmond dekker","unity","1967","reggae","time live brothers time live sisters come brothers come sisters unity unity come brothers sisters whoahohhh aaaaah aaaaah live wrong right look live today brothers look live today sisters come brothers come sisters unity unity come brothers sisters whoahohhh aaaaaa aaaaaaa look live today brothers look live today sisters come brothers come sisters unity unity unity unity unity unity","59","0.18955071108317367","0.0014619883278215906","0.39497791355592693","0.07368346019513233","0.0014619883092347368","0.0014619883080169058","0.0014619883040936268","0.00146198835835116","0.0014619883230475917","0.0014619883220145596","0.0014619883311425385","0.0014619883224051135","0.24062749632093036","0.08069258237563247","0.0014619883225127606","0.0014619883272260522","0.7682226795191162","0.7025869804886803","0.6576301783435526","0.2894736842105263","0.832028029678483","0.47445806115266054","world/life","0.7571428571428571"
"63297","desmond dekker","rude boy train","1967","reggae","rude train comin rude train comin dippy dippy dooey dippy dippy dooey rude boat comin rude boat comin dippy dippy dooey dippy dippy dooey rude plane comin rude plane comin dippy dippy dooey dippy dippy dooey rude circuit chart rude circuit chart dippy dippy dooey dippy dippy dooey rude loot shoot wail rude loot shoot wail dippy dippy dooey dippy dippy dooey double seven scene double seven scene dippy dippy dooey dippy dippy dooey rude train comin rude train comin dippy dippy dooey dippy dippy dooey rude circuit chart rude circuit chart dippy dippy dooey dippy dippy dooey double seven scene double seven scene dippy dippy dooey dippy dippy dooey","110","0.0022883295267538003","0.002288329598648535","0.0022883295194510134","0.0022883295194510134","0.0022883295194510134","0.0022883295225485647","0.0022883295194510134","0.0022883295257403527","0.6165186326148777","0.0022883295226537132","0.002288329569430803","0.0022883295337599668","0.1633086459467119","0.0022883295454650715","0.0022883295194510134","0.0022883295194510134","0.5797682226795191","0.6883829449016742","0.6957828270911919","0.0","0.8289365210222588","0.4794632224750161","obscene","0.7571428571428571"
"63300","the paragons","blackbird singing","1967","reggae","blackbird sing dead night break wing learn life wait moment arise blackbird sing dead night sink eye learn life wait moment life wait moment arise blackbird sing dead night break eye learn life wait moment life wait moment life wait moment","41","0.001422475107138697","0.14527601419837663","0.37493608094422226","0.24359924698534802","0.0014224751067652775","0.001422475106687545","0.0014224751521370851","0.001422475114232593","0.0014224751202142334","0.08486393410673523","0.0014224751224743894","0.0781873849708384","0.0014224751120642672","0.0014224751195050995","0.05464516226075204","0.001422475107257183","0.7844687533845988","0.772735430607902","0.33032061277169955","2.6315789473684212e-05","0.8845836768342951","0.5985860619470798","world/life","0.7571428571428571"
"63302","desmond dekker","wiseman","1967","reggae","wise keep perfect life life wiser alright whoa whoa whoa","10","0.005847953216374691","0.005847953247654627","0.45029239578112973","0.005847953440229282","0.4502923971288114","0.005847953258409233","0.005847953283851555","0.005847953281386453","0.00584795326422981","0.0058479533451614215","0.005847953307777262","0.0058479533225588055","0.005847953216374691","0.005847954162859234","0.005847953494360361","0.005847953216374691","0.785551824975631","0.666564110453042","0.33433668106092473","3.1983805668016195e-06","0.9649629018961252","0.48546941606184285","world/life","0.7571428571428571"
"63304","phyllis dillon","don't stay away","1967","reggae","know need wouldn stay away know desire soul wouldn stay away darling know girl treat nice know beautiful know heart burn long wouldn stay away darling know girl treat nice know beautiful know heart burn long wouldn stay away wouldn stay away","42","0.0012239902344476745","0.0012239902470294523","0.001223990234652164","0.060003068967184534","0.0012239902819921697","0.0012239902298710487","0.07102190351714861","0.31285087242253945","0.001223990221941472","0.0012239902214716922","0.0012239902250390144","0.030769864065947995","0.0012239902150489982","0.18948474870698376","0.3199576693095957","0.0012239902110889602","0.5418607169933933","0.5307284055072685","0.21586266652878167","0.015182186234817813","0.6187139323990106","0.27325057599396496","sadness","0.7571428571428571"
"63307","the paragons","the first time i saw you","1967","reggae","wake morning felt pain little sympathies go away keep tellin go ghost live door time stand line little piece freeze time counter fight compare ghost live door know mean know think bereft vanities wish tell silence ghost live door silence ghost live door hear silence ghost live door","48","0.001223990226989903","0.43800762874896926","0.15278640293471124","0.00122399035082874","0.001223990212634425","0.051705047153385385","0.00122399021754985","0.14101403644961663","0.0012239902269040892","0.0012239902465961162","0.0012239902685583879","0.0012239902295086069","0.001223990211816792","0.0012239902187607225","0.1171990691323712","0.08337594252988935","0.857034549983754","0.6695638797015614","0.1556216421904038","0.0010323886639676111","0.9000412201154163","0.48046425473948723","violence","0.7571428571428571"
"63309","the gaylads","she want it","1967","reggae","play baby type talk crazy aware time light act shady understand want space heart soul body mind build blun construction teach function perfection take galas love see catch tell wasn fuck stand strong like shimmer like shit think match send like wanna know know shit gonna want hard stroke shit gonna finna stop shit gonna know go shit gonna lovers like friends want know trap reap basic yeah learn right page fuck real hold time change cause amaze fuck contemplate like stand strong like shimmer like shit think match send like","91","0.017470168823409602","0.0007412899223766975","0.08080689137963415","0.000741289915020961","0.01587975497077331","0.0007412898645717879","0.07584283646049299","0.1958032109116983","0.4619527919014548","0.0007412898654967766","0.0007412898755322192","0.0007412899366875426","0.0007412899341182107","0.0007412899099041926","0.0007412899083644647","0.026709110205178823","0.7086537420123471","0.5713663051560136","0.7861443635987586","0.07793522267206478","0.9062242374278648","0.34031973771353013","obscene","0.7571428571428571"
"63311","phyllis dillon","don't touch me tomato","1967","reggae","mister touch tomato touch tomato touch pumpkin potato goodness sake touch tomato touch touch touch touch plum apples thing feel feel tire feel feel squeeze squeeze tire squeeze squeeze mister advice look double hard like coconut nut nut chapters mind cause feel feel tire feel feel squeeze squeeze tire squeeze squeeze","51","0.0019493177629189976","0.0019493178257843726","0.0019493177709764416","0.18982689063563776","0.0019493177563223365","0.05734520312203314","0.28908935469992153","0.0019493178571093435","0.0019493178307244392","0.0019493177791068649","0.0019493178039902907","0.001949317765014955","0.0019493177393649086","0.09346393583060388","0.001949317807635166","0.3429841667263694","0.7974656124769848","0.7545573417429428","0.5210838565098962","2.8947368421052634e-06","0.8979802143446002","0.4534363835987669","feelings","0.7571428571428571"
"63312","alton ellis","why","1967","reggae","bird follow spring like follow rainbow people sing head sorrow tree tall stay small yesterday like today follow tomorrow whoah lala ladada lalala dadada laaaa laaaa tree tall stay small tree oooohh tall stay small yesterday like today follow tomorrow ladadadada somebody tree tall stay small ladada lala lalala lala ladadad lalala","52","0.0014224751116713684","0.0701787965308148","0.4015598518212756","0.0014224752245285464","0.0014224751066858573","0.0014224751102485038","0.0014224751081952662","0.0014224751346534827","0.001422475158644194","0.09849219817930478","0.19395874774448277","0.0014224751880167537","0.12379393531127492","0.06572633209039079","0.0014224751924723112","0.029220436656990274","0.5451099317664898","0.6263620747122016","0.4136540297731223","6.133603238866396e-05","0.570280296784831","0.3923734154660285","world/life","0.7571428571428571"
"63313","phyllis dillon","perfidia","1967","reggae","youmy heart cry perfidia life somebody arm eye echo perfidia forgetful promise share charm lament dream fade like break gods look laugh romantic fool mortals sigh perfidia goodbye sigh perfidia goodbye goodbye repeat fade","34","0.0022883295222659457","0.002288329561299896","0.07776317423190796","0.002288329534718429","0.0022883295194659177","0.0022883295285986097","0.34089961163820054","0.0022883295762254393","0.0022883295896545448","0.002288329556331362","0.00228832955069457","0.0022883296244701327","0.002288329558139518","0.07146008658508883","0.43169379560098364","0.046146718206246794","0.7736380374742771","0.6103633053867651","0.8845380366847758","1.7004048582995952e-05","0.6867271228359438","0.2582350920268981","sadness","0.7571428571428571"
